"exam","teacher","course","section","file","ext","sizeBytes","path"
"toeic","Study4","Part-1_-Photographs-Nghe-tranh","2.-Tranh-ta-vat.pdf-Google-Drive.pdf--Part-1_-Photographs-Nghe-tranh","2. Tranh tả vật.pdf - Google Drive.pdf",".pdf","1304421","courses\toeic\Study4\Part-1_-Photographs-Nghe-tranh\2.-Tranh-ta-vat.pdf-Google-Drive.pdf--Part-1_-Photographs-Nghe-tranh\2. Tranh tả vật.pdf - Google Drive.pdf"
"toeic","Study4","Part-1_-Photographs-Nghe-tranh","Tong-quan-1-.pdf--Part-1_-Photographs-Nghe-tranh","Tổng quan (1).pdf",".pdf","1651326","courses\toeic\Study4\Part-1_-Photographs-Nghe-tranh\Tong-quan-1-.pdf--Part-1_-Photographs-Nghe-tranh\Tổng quan (1).pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-hoi-HOW.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu hỏi HOW.pdf - Google Drive.pdf",".pdf","778112","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-hoi-HOW.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu hỏi HOW.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-hoi-lua-chon.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu hỏi lựa chọn.pdf - Google Drive.pdf",".pdf","907820","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-hoi-lua-chon.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu hỏi lựa chọn.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-hoi-uoi.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu hỏi đuôi.pdf - Google Drive.pdf",".pdf","848850","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-hoi-uoi.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu hỏi đuôi.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.Cau-hoi-WHAT.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1.Câu hỏi WHAT.pdf - Google Drive.pdf",".pdf","1149759","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.Cau-hoi-WHAT.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1.Câu hỏi WHAT.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-hoi-WHEN.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu hỏi WHEN.pdf - Google Drive.pdf",".pdf","514064","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-hoi-WHEN.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu hỏi WHEN.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-hoi-WHERE.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu hỏi WHERE.pdf - Google Drive.pdf",".pdf","693238","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-hoi-WHERE.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu hỏi WHERE.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-hoi-WHO.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu hỏi WHO.pdf - Google Drive.pdf",".pdf","731120","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-hoi-WHO.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu hỏi WHO.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-hoi-WHY.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu hỏi WHY.pdf - Google Drive.pdf",".pdf","556819","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-hoi-WHY.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu hỏi WHY.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-Cau-tran-thuat.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. Câu trần thuật.pdf - Google Drive.pdf",".pdf","675251","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-Cau-tran-thuat.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. Câu trần thuật.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","1.-cau-yeu-cau-e-nghi.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","1. câu yêu cầu, đề nghị.pdf - Google Drive.pdf",".pdf","650985","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\1.-cau-yeu-cau-e-nghi.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\1. câu yêu cầu, đề nghị.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","2.-Cau-hoi-YES_NO.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap","2. Câu hỏi YES_NO.pdf - Google Drive.pdf",".pdf","1178860","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\2.-Cau-hoi-YES_NO.pdf-Google-Drive.pdf--Part-2_-Question-Response-Hoi-ap\2. Câu hỏi YES_NO.pdf - Google Drive.pdf"
"toeic","Study4","Part-2_-Question-Response-Hoi-ap","Part_2_Tong_quan.pdf--Part-2_-Question-Response-Hoi-ap","Part_2_Tổng_quan.pdf",".pdf","555549","courses\toeic\Study4\Part-2_-Question-Response-Hoi-ap\Part_2_Tong_quan.pdf--Part-2_-Question-Response-Hoi-ap\Part_2_Tổng_quan.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","2.-Cau-hoi-ve-yeu-cau-goi-y.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","2. Câu hỏi về yêu cầu, gợi ý.pdf",".pdf","60205","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\2.-Cau-hoi-ve-yeu-cau-goi-y.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\2. Câu hỏi về yêu cầu, gợi ý.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","2.-Company-Personnel-Cong-ty-Nhan-su-.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","2. Company - Personnel (Công ty - Nhân sự).pdf",".pdf","953320","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\2.-Company-Personnel-Cong-ty-Nhan-su-.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\2. Company - Personnel (Công ty - Nhân sự).pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Company_Facility.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Company_Facility.pdf",".pdf","661553","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Company_Facility.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Company_Facility.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Company-Business-Marketing.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Company - Business, Marketing.pdf",".pdf","1009533","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Company-Business-Marketing.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Company - Business, Marketing.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Company-Event-Project.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Company - Event, Project.pdf",".pdf","674289","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Company-Event-Project.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Company - Event, Project.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Company-General-Office-Work.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Company - General Office Work.pdf",".pdf","686639","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Company-General-Office-Work.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Company - General Office Work.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Housing.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Housing.pdf",".pdf","575614","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Housing.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Housing.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Order-Delivery.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Order, Delivery.pdf",".pdf","639679","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Order-Delivery.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Order, Delivery.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Part_3_Cau_hoi_ham_y_cau_noi.pdf-Google-Drive.pdf--Part-3_-Conversations-Nghe__84771628","Part_3_Cau_hoi_ham_y_cau_noi.pdf - Google Drive.pdf",".pdf","1090846","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Part_3_Cau_hoi_ham_y_cau_noi.pdf-Google-Drive.pdf--Part-3_-Conversations-Nghe__84771628\Part_3_Cau_hoi_ham_y_cau_noi.pdf - Google Drive.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Part_3_Cau_hoi_ket_hop_bang_bieu.pdf-Google-Drive.pdf--Part-3_-Conversations-N__1063550852","Part_3_Cau_hoi_ket_hop_bang_bieu.pdf - Google Drive.pdf",".pdf","1798268","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Part_3_Cau_hoi_ket_hop_bang_bieu.pdf-Google-Drive.pdf--Part-3_-Conversations-N__1063550852\Part_3_Cau_hoi_ket_hop_bang_bieu.pdf - Google Drive.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Part_3_Cau_hoi_ve_chi_tiet_details_V4pb92j.pdf-Google-Drive.pdf--Part-3_-Conve__1891661255","Part_3_Cau_hoi_ve_chi_tiet_details_V4pb92j.pdf - Google Drive.pdf",".pdf","3183515","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Part_3_Cau_hoi_ve_chi_tiet_details_V4pb92j.pdf-Google-Drive.pdf--Part-3_-Conve__1891661255\Part_3_Cau_hoi_ve_chi_tiet_details_V4pb92j.pdf - Google Drive.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Part_3_Cau_hoi_ve_hanh_-ong_tiep_tuong_lai.pdf-Google-Drive.pdf--Part-3_-Conve__1007811572","Part_3_Cau_hoi_ve_hanh_đong_tiep_tuong_lai.pdf - Google Drive.pdf",".pdf","2593728","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Part_3_Cau_hoi_ve_hanh_-ong_tiep_tuong_lai.pdf-Google-Drive.pdf--Part-3_-Conve__1007811572\Part_3_Cau_hoi_ve_hanh_đong_tiep_tuong_lai.pdf - Google Drive.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Part_3_Cau_hoi_ve_-ia_-iem_hoi_thoai_kptN1Ts.pdf-Google-Drive.pdf--Part-3_-Con__821140282","Part_3_Cau_hoi_ve_đia_điem_hoi_thoai_kptN1Ts.pdf - Google Drive.pdf",".pdf","1335041","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Part_3_Cau_hoi_ve_-ia_-iem_hoi_thoai_kptN1Ts.pdf-Google-Drive.pdf--Part-3_-Con__821140282\Part_3_Cau_hoi_ve_đia_điem_hoi_thoai_kptN1Ts.pdf - Google Drive.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Part_3_Cau_hoi_ve_identity_danh_tinh_cua_nguoi_n_q1V5kMD.pdf-Google-Drive.pdf__98204401","Part_3_Cau_hoi_ve_identity_danh_tinh_cua_nguoi_n_q1V5kMD.pdf - Google Drive.pdf",".pdf","2165249","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Part_3_Cau_hoi_ve_identity_danh_tinh_cua_nguoi_n_q1V5kMD.pdf-Google-Drive.pdf__98204401\Part_3_Cau_hoi_ve_identity_danh_tinh_cua_nguoi_n_q1V5kMD.pdf - Google Drive.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Part_3_Cau_hoi_ve_thong_tin_tong_quat_cua_cuoc_hoi_thoai.pdf-Google-Drive.pdf__307862934","Part_3_Cau_hoi_ve_thong_tin_tong_quat_cua_cuoc_hoi_thoai.pdf - Google Drive.pdf",".pdf","1942393","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Part_3_Cau_hoi_ve_thong_tin_tong_quat_cua_cuoc_hoi_thoai.pdf-Google-Drive.pdf__307862934\Part_3_Cau_hoi_ve_thong_tin_tong_quat_cua_cuoc_hoi_thoai.pdf - Google Drive.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Shopping-Service.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Shopping, Service.pdf",".pdf","559673","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Shopping-Service.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Shopping, Service.pdf"
"toeic","Study4","Part-3_-Conversations-Nghe-hieu-oi-thoai","Tong-quan.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai","Tổng quan.pdf",".pdf","53458","courses\toeic\Study4\Part-3_-Conversations-Nghe-hieu-oi-thoai\Tong-quan.pdf--Part-3_-Conversations-Nghe-hieu-oi-thoai\Tổng quan.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","1.-Tong-quan.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","1. Tổng quan.pdf",".pdf","45799","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\1.-Tong-quan.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\1. Tổng quan.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Dang-bai-Advertisement-Quang-cao.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Dạng bài Advertisement - Quảng cáo.pdf",".pdf","398093","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Dang-bai-Advertisement-Quang-cao.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Dạng bài Advertisement - Quảng cáo.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Dang-bai-Announcement-Thong-bao.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Dạng bài Announcement - Thông báo.pdf",".pdf","617896","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Dang-bai-Announcement-Thong-bao.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Dạng bài Announcement - Thông báo.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Dang-bai-Excerpt-from-a-meeting-Trich-dan-tu-buoi-hop.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Dạng bài Excerpt from a meeting - Trích dẫn từ buổi họp.pdf",".pdf","264697","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Dang-bai-Excerpt-from-a-meeting-Trich-dan-tu-buoi-hop.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Dạng bài Excerpt from a meeting - Trích dẫn từ buổi họp.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Dang-bai-News-Report-Broadcast-Ban-tin.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Dạng bài News Report, Broadcast - Bản tin.pdf",".pdf","717045","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Dang-bai-News-Report-Broadcast-Ban-tin.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Dạng bài News Report, Broadcast - Bản tin.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Dang-bai-Telephone-message-Tin-nhan-thoai.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Dạng bài Telephone message  - Tin nhắn thoại.pdf",".pdf","451703","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Dang-bai-Telephone-message-Tin-nhan-thoai.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Dạng bài Telephone message  - Tin nhắn thoại.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_boi_canh.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_boi_canh.pdf",".pdf","924276","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_boi_canh.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_boi_canh.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ham_y_cau_noi.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ham_y_cau_noi.pdf",".pdf","911148","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ham_y_cau_noi.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ham_y_cau_noi.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ket_hop_bang_bieu.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ket_hop_bang_bieu.pdf",".pdf","1166756","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ket_hop_bang_bieu.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ket_hop_bang_bieu.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ve_chi_tiet.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ve_chi_tiet.pdf",".pdf","952009","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ve_chi_tiet.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ve_chi_tiet.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ve_chu_-e_muc_-ich.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ve_chu_đe_muc_đich.pdf",".pdf","924994","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ve_chu_-e_muc_-ich.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ve_chu_đe_muc_đich.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ve_hanh_-ong_tiep_theo_gicwFSR.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_ve_hanh_đong_tiep_theo_gicwFSR.pdf",".pdf","974574","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ve_hanh_-ong_tiep_theo_gicwFSR.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_ve_hanh_đong_tiep_theo_gicwFSR.pdf"
"toeic","Study4","Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_yeu_cau_-e_nghi.pdf--Part-4_-Talks-Nghe-hieu-bai-noi","Part_4_Cau_hoi_yeu_cau_đe_nghi.pdf",".pdf","869692","courses\toeic\Study4\Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_yeu_cau_-e_nghi.pdf--Part-4_-Talks-Nghe-hieu-bai-noi\Part_4_Cau_hoi_yeu_cau_đe_nghi.pdf"
"toeic","Study4","Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Part_5_Cau_hoi_ngu_phap.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Part_5_Cau_hoi_ngu_phap.pdf",".pdf","896546","courses\toeic\Study4\Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Part_5_Cau_hoi_ngu_phap.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Part_5_Cau_hoi_ngu_phap.pdf"
"toeic","Study4","Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Part_5_Cau_hoi_tu_loai.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Part_5_Câu_hỏi_từ_loại.pdf",".pdf","562911","courses\toeic\Study4\Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Part_5_Cau_hoi_tu_loai.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Part_5_Câu_hỏi_từ_loại.pdf"
"toeic","Study4","Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Part_5_Cau_hoi_tu_vung.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Part_5_Câu_hỏi_từ_vựng.pdf",".pdf","529938","courses\toeic\Study4\Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Part_5_Cau_hoi_tu_vung.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Part_5_Câu_hỏi_từ_vựng.pdf"
"toeic","Study4","Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Tong-quan_-Ly-thuyet.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau","Tổng quan_ Lý thuyết.pdf",".pdf","36144","courses\toeic\Study4\Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Tong-quan_-Ly-thuyet.pdf--Part-5_-Incomplete-Sentences-ien-tu-vao-cau\Tổng quan_ Lý thuyết.pdf"
"toeic","Study4","Part-6_-Text-Completion-ien-tu-vao-oan-van","Ly-thuyet_-Tong-quan.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van","Lý thuyết_ Tổng quan.pdf",".pdf","40165","courses\toeic\Study4\Part-6_-Text-Completion-ien-tu-vao-oan-van\Ly-thuyet_-Tong-quan.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van\Lý thuyết_ Tổng quan.pdf"
"toeic","Study4","Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Cau_hoi_-ien_cau.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Câu_hỏi_điền_câu.pdf",".pdf","603602","courses\toeic\Study4\Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Cau_hoi_-ien_cau.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Câu_hỏi_điền_câu.pdf"
"toeic","Study4","Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Cau_hoi_ngu_phap.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Cau_hoi_ngu_phap.pdf",".pdf","939352","courses\toeic\Study4\Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Cau_hoi_ngu_phap.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Cau_hoi_ngu_phap.pdf"
"toeic","Study4","Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Cau_hoi_tu_loai.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Cau_hoi_tu_loai.pdf",".pdf","860270","courses\toeic\Study4\Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Cau_hoi_tu_loai.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Cau_hoi_tu_loai.pdf"
"toeic","Study4","Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Cau_hoi_tu_vung.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van","Part_6_Cau_hoi_tu_vung.pdf",".pdf","881154","courses\toeic\Study4\Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Cau_hoi_tu_vung.pdf--Part-6_-Text-Completion-ien-tu-vao-oan-van\Part_6_Cau_hoi_tu_vung.pdf"
"toeic","Study4","Part-7_-Reading-Comprehension-oc-hieu-van-ban","Cau-hoi-ien-cau.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban","Câu hỏi điền câu.pdf",".pdf","69681","courses\toeic\Study4\Part-7_-Reading-Comprehension-oc-hieu-van-ban\Cau-hoi-ien-cau.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban\Câu hỏi điền câu.pdf"
"toeic","Study4","Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_-_Cau_hoi_chu_-e_muc_-ich.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_-_Cau_hoi_chu_đe_muc_đich.pdf",".pdf","984648","courses\toeic\Study4\Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_-_Cau_hoi_chu_-e_muc_-ich.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_-_Cau_hoi_chu_đe_muc_đich.pdf"
"toeic","Study4","Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_-_Cau_hoi_suy_luan.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_-_Cau_hoi_suy_luan.pdf",".pdf","1045462","courses\toeic\Study4\Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_-_Cau_hoi_suy_luan.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_-_Cau_hoi_suy_luan.pdf"
"toeic","Study4","Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_-_Thong_tin_chi_tiet_ecOdyeg.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_-_Thong_tin_chi_tiet_ecOdyeg.pdf",".pdf","1035242","courses\toeic\Study4\Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_-_Thong_tin_chi_tiet_ecOdyeg.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_-_Thong_tin_chi_tiet_ecOdyeg.pdf"
"toeic","Study4","Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_Cau_hoi_ham_y_cau_noi.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_Cau_hoi_ham_y_cau_noi.pdf",".pdf","906351","courses\toeic\Study4\Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_Cau_hoi_ham_y_cau_noi.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_Cau_hoi_ham_y_cau_noi.pdf"
"toeic","Study4","Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_Cau_hoi_tim_chi_tiet_sai.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban","Part_7_Cau_hoi_tim_chi_tiet_sai.pdf",".pdf","929954","courses\toeic\Study4\Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_Cau_hoi_tim_chi_tiet_sai.pdf--Part-7_-Reading-Comprehension-oc-hieu-van-ban\Part_7_Cau_hoi_tim_chi_tiet_sai.pdf"
